date,hour_start,price_sterling,price_dollar,notes
01/02/2016,7,29.98,39.2738,
01/02/2016,8,32.93,43.1383,
01/02/2016,9,36.49,47.8019,
01/02/2016,10,34.91,45.7321,
01/02/2016,11,36.97,48.4307,
01/02/2016,12,36.9,48.339,
01/02/2016,13,33.29,43.6099,
01/02/2016,14,30.8,40.348,
01/02/2016,15,29.12,38.1472,
01/02/2016,16,31.98,41.8938,
01/02/2016,17,58.25,76.3075,
01/02/2016,18,45.37,59.4347,
01/02/2016,19,44.8,58.688,
01/02/2016,20,33.76,44.2256,
01/02/2016,21,32.23,42.2213,
01/02/2016,22,29.91,39.1821,
02/02/2016,23,29.5,38.645,
02/02/2016,0,28.78,37.7018,
02/02/2016,1,29.42,38.5402,
02/02/2016,2,25.95,33.9945,
02/02/2016,3,14.98,19.6238,
02/02/2016,4,7.46,9.7726,
02/02/2016,5,23.74,31.0994,
02/02/2016,6,32.09,42.0379,
02/02/2016,7,33.47,43.8457,
02/02/2016,8,36.02,47.1862,
02/02/2016,9,36,47.16,
02/02/2016,10,29.9,39.169,
02/02/2016,11,29.55,38.7105,
02/02/2016,12,29.51,38.6581,
02/02/2016,13,29.42,38.5402,
02/02/2016,14,29.54,38.6974,
02/02/2016,15,28.44,37.2564,
02/02/2016,16,32.47,42.5357,
02/02/2016,17,54.99,72.0369,
02/02/2016,18,53.02,69.4562,
02/02/2016,19,36.54,47.8674,
02/02/2016,20,32.9,43.099,
02/02/2016,21,32.11,42.0641,
02/02/2016,22,30.68,40.1908,
03/02/2016,23,29.96,39.2476,
03/02/2016,0,28.13,36.8503,
03/02/2016,1,28.12,36.8372,
03/02/2016,2,28.08,36.7848,
03/02/2016,3,24.82,32.5142,
03/02/2016,4,19.38,25.3878,
03/02/2016,5,25.94,33.9814,
03/02/2016,6,30.98,40.5838,
03/02/2016,7,36.57,47.9067,
03/02/2016,8,34.1,44.671,
03/02/2016,9,38.04,49.8324,
03/02/2016,10,33.42,43.7802,
03/02/2016,11,30.56,40.0336,
03/02/2016,12,30.6,40.086,
03/02/2016,13,30.09,39.4179,
03/02/2016,14,30.59,40.0729,
03/02/2016,15,29.52,38.6712,
03/02/2016,16,34.9,45.719,
03/02/2016,17,63.49,83.1719,
03/02/2016,18,54.97,72.0107,
03/02/2016,19,45.91,60.1421,
03/02/2016,20,35.05,45.9155,
03/02/2016,21,35.05,45.9155,
03/02/2016,22,31.08,40.7148,
04/02/2016,23,30.93,40.5183,
04/02/2016,0,29.08,38.0948,
04/02/2016,1,28.54,37.3874,
04/02/2016,2,27.63,36.1953,
04/02/2016,3,26.51,34.7281,
04/02/2016,4,15,19.65,
04/02/2016,5,26.03,34.0993,
04/02/2016,6,29.44,38.5664,
04/02/2016,7,34.07,44.6317,
04/02/2016,8,30.85,40.4135,
04/02/2016,9,33.16,43.4396,
04/02/2016,10,33.4,43.754,
04/02/2016,11,34.15,44.7365,
04/02/2016,12,33.21,43.5051,
04/02/2016,13,32.35,42.3785,
04/02/2016,14,35.03,45.8893,
04/02/2016,15,28.58,37.4398,
04/02/2016,16,32.96,43.1776,
04/02/2016,17,54.5,71.395,
04/02/2016,18,52.03,68.1593,
04/02/2016,19,44.1,57.771,
04/02/2016,20,32.54,42.6274,
04/02/2016,21,33.01,43.2431,
04/02/2016,22,30.79,40.3349,
05/02/2016,23,33.04,43.2824,
05/02/2016,0,31.91,41.8021,
05/02/2016,1,30.9,40.479,
05/02/2016,2,25.42,33.3002,
05/02/2016,3,18.04,23.6324,
05/02/2016,4,15.77,20.6587,
05/02/2016,5,23.98,31.4138,
05/02/2016,6,33.04,43.2824,
05/02/2016,7,30.94,40.5314,
05/02/2016,8,31.18,40.8458,
05/02/2016,9,32.49,42.5619,
05/02/2016,10,32.69,42.8239,
05/02/2016,11,33.04,43.2824,
05/02/2016,12,32.14,42.1034,
05/02/2016,13,31.37,41.0947,
05/02/2016,14,31.06,40.6886,
05/02/2016,15,30.01,39.3131,
05/02/2016,16,30.43,39.8633,
05/02/2016,17,57.98,75.9538,
05/02/2016,18,51.48,67.4388,
05/02/2016,19,34.91,45.7321,
05/02/2016,20,29.23,38.2913,
05/02/2016,21,31.3,41.003,
05/02/2016,22,29.61,38.7891,
06/02/2016,23,34.01,44.5531,
06/02/2016,0,33.59,44.0029,
06/02/2016,1,32,41.92,
06/02/2016,2,27.06,35.4486,
06/02/2016,3,25.06,32.8286,
06/02/2016,4,16.91,22.1521,
06/02/2016,5,20.64,27.0384,
06/02/2016,6,28.94,37.9114,
06/02/2016,7,27,35.37,
06/02/2016,8,31.07,40.7017,
06/02/2016,9,33.6,44.016,
06/02/2016,10,37.5,49.125,
06/02/2016,11,36.76,48.1556,
06/02/2016,12,29.71,38.9201,
06/02/2016,13,27.5,36.025,
06/02/2016,14,26.67,34.9377,
06/02/2016,15,26.31,34.4661,
06/02/2016,16,27.69,36.2739,
06/02/2016,17,55.01,72.0631,
06/02/2016,18,50,65.5,
06/02/2016,19,31.19,40.8589,
06/02/2016,20,29.98,39.2738,
06/02/2016,21,28.34,37.1254,
06/02/2016,22,27.94,36.6014,
07/02/2016,23,34.01,44.5531,
07/02/2016,0,29.95,39.2345,
07/02/2016,1,33.3,43.623,
07/02/2016,2,28.54,37.3874,
07/02/2016,3,22.93,30.0383,
07/02/2016,4,11.66,15.2746,
07/02/2016,5,10.65,13.9515,
07/02/2016,6,22.8,29.868,
07/02/2016,7,11.97,15.6807,
07/02/2016,8,22.8,29.868,
07/02/2016,9,29.1,38.121,
07/02/2016,10,32.06,41.9986,
07/02/2016,11,33,43.23,
07/02/2016,12,35,45.85,
07/02/2016,13,30.6,40.086,
07/02/2016,14,28.89,37.8459,
07/02/2016,15,28.01,36.6931,
07/02/2016,16,28.06,36.7586,
07/02/2016,17,59.97,78.5607,
07/02/2016,18,50,65.5,
07/02/2016,19,36.86,48.2866,
07/02/2016,20,28.43,37.2433,
07/02/2016,21,31.12,40.7672,
07/02/2016,22,29,37.99,
08/02/2016,23,26.42,34.6102,
08/02/2016,0,26.92,35.2652,
08/02/2016,1,25.93,33.9683,
08/02/2016,2,25,32.75,
08/02/2016,3,20,26.2,
08/02/2016,4,18.93,24.7983,
08/02/2016,5,25.16,32.9596,
08/02/2016,6,34.82,45.6142,
08/02/2016,7,27.64,36.2084,
08/02/2016,8,31.28,40.9768,
08/02/2016,9,35.95,47.0945,
08/02/2016,10,35.22,46.1382,
08/02/2016,11,36,47.16,
08/02/2016,12,35.29,46.2299,
08/02/2016,13,30.21,39.5751,
08/02/2016,14,27.62,36.1822,
08/02/2016,15,29.03,38.0293,
08/02/2016,16,38,49.78,
08/02/2016,17,52.91,69.3121,
08/02/2016,18,48.93,64.0983,
08/02/2016,19,36.03,47.1993,
08/02/2016,20,30.7,40.217,
08/02/2016,21,32,41.92,
08/02/2016,22,26.05,34.1255,
09/02/2016,23,29.01,38.0031,
09/02/2016,0,28.25,37.0075,
09/02/2016,1,28.2,36.942,
09/02/2016,2,26.73,35.0163,
09/02/2016,3,19.89,26.0559,
09/02/2016,4,11.16,14.6196,
09/02/2016,5,24,31.44,
09/02/2016,6,32.94,43.1514,
09/02/2016,7,37.8,49.518,
09/02/2016,8,33.43,43.7933,
09/02/2016,9,36.66,48.0246,
09/02/2016,10,34.73,45.4963,
09/02/2016,11,31.42,41.1602,
09/02/2016,12,31.42,41.1602,
09/02/2016,13,27.34,35.8154,
09/02/2016,14,27.68,36.2608,
09/02/2016,15,27,35.37,
09/02/2016,16,31,40.61,
09/02/2016,17,55.21,72.3251,
09/02/2016,18,53.83,70.5173,
09/02/2016,19,44.01,57.6531,
09/02/2016,20,32.47,42.5357,
09/02/2016,21,31.58,41.3698,
09/02/2016,22,31,40.61,
10/02/2016,23,28.56,37.4136,
10/02/2016,0,28.61,37.4791,
10/02/2016,1,28.54,37.3874,
10/02/2016,2,27.12,35.5272,
10/02/2016,3,21.62,28.3222,
10/02/2016,4,19.13,25.0603,
10/02/2016,5,26.09,34.1779,
10/02/2016,6,32.06,41.9986,
10/02/2016,7,32.02,41.9462,
10/02/2016,8,34.14,44.7234,
10/02/2016,9,39.34,51.5354,
10/02/2016,10,34.54,45.2474,
10/02/2016,11,31,40.61,
10/02/2016,12,27.8,36.418,
10/02/2016,13,27.53,36.0643,
10/02/2016,14,27.8,36.418,
10/02/2016,15,27.7,36.287,
10/02/2016,16,29.47,38.6057,
10/02/2016,17,55.1,72.181,
10/02/2016,18,57.11,74.8141,
10/02/2016,19,44.07,57.7317,
10/02/2016,20,31.07,40.7017,
10/02/2016,21,31.56,41.3436,
10/02/2016,22,30.78,40.3218,
11/02/2016,23,27.76,36.3656,
11/02/2016,0,27.46,35.9726,
11/02/2016,1,27.96,36.6276,
11/02/2016,2,26.93,35.2783,
11/02/2016,3,26.51,34.7281,
11/02/2016,4,21.57,28.2567,
11/02/2016,5,26.5,34.715,
11/02/2016,6,31.91,41.8021,
11/02/2016,7,33.19,43.4789,
11/02/2016,8,34.75,45.5225,
11/02/2016,9,42.06,55.0986,
11/02/2016,10,38.12,49.9372,
11/02/2016,11,34.4,45.064,
11/02/2016,12,30.77,40.3087,
11/02/2016,13,34,44.54,
11/02/2016,14,34.59,45.3129,
11/02/2016,15,28.51,37.3481,
11/02/2016,16,36.53,47.8543,
11/02/2016,17,68.51,89.7481,
11/02/2016,18,75.05,98.3155,
11/02/2016,19,49,64.19,
11/02/2016,20,32.57,42.6667,
11/02/2016,21,32.02,41.9462,
11/02/2016,22,29.1,38.121,
12/02/2016,23,29.1,38.121,
12/02/2016,0,28.06,36.7586,
12/02/2016,1,28,36.68,
12/02/2016,2,26.99,35.3569,
12/02/2016,3,26.05,34.1255,
12/02/2016,4,25,32.75,
12/02/2016,5,26.06,34.1386,
12/02/2016,6,30.92,40.5052,
12/02/2016,7,30.1,39.431,
12/02/2016,8,30.1,39.431,
12/02/2016,9,42.5,55.675,
12/02/2016,10,43.01,56.3431,
12/02/2016,11,38,49.78,
12/02/2016,12,36,47.16,
12/02/2016,13,27.12,35.5272,
12/02/2016,14,26.64,34.8984,
12/02/2016,15,28.06,36.7586,
12/02/2016,16,29.41,38.5271,
12/02/2016,17,50.99,66.7969,
12/02/2016,18,54.84,71.8404,
12/02/2016,19,44.88,58.7928,
12/02/2016,20,30.5,39.955,
12/02/2016,21,29.5,38.645,
12/02/2016,22,30.22,39.5882,
13/02/2016,23,36.55,47.8805,
13/02/2016,0,35.05,45.9155,
13/02/2016,1,34.55,45.2605,
13/02/2016,2,28.46,37.2826,
13/02/2016,3,27.5,36.025,
13/02/2016,4,24.93,32.6583,
13/02/2016,5,24.85,32.5535,
13/02/2016,6,27.03,35.4093,
13/02/2016,7,25.45,33.3395,
13/02/2016,8,29.01,38.0031,
13/02/2016,9,36.2,47.422,
13/02/2016,10,38.91,50.9721,
13/02/2016,11,37,48.47,
13/02/2016,12,32.12,42.0772,
13/02/2016,13,33,43.23,
13/02/2016,14,30.24,39.6144,
13/02/2016,15,29.09,38.1079,
13/02/2016,16,30.05,39.3655,
13/02/2016,17,55,72.05,
13/02/2016,18,55.01,72.0631,
13/02/2016,19,40.76,53.3956,
13/02/2016,20,35,45.85,
13/02/2016,21,32.51,42.5881,
13/02/2016,22,31.54,41.3174,
14/02/2016,23,34.59,45.3129,
14/02/2016,0,34,44.54,
14/02/2016,1,34,44.54,
14/02/2016,2,31.68,41.5008,
14/02/2016,3,27.45,35.9595,
14/02/2016,4,24.18,31.6758,
14/02/2016,5,24.06,31.5186,
14/02/2016,6,27.45,35.9595,
14/02/2016,7,21.95,28.7545,
14/02/2016,8,26.27,34.4137,
14/02/2016,9,31.03,40.6493,
14/02/2016,10,31.57,41.3567,
14/02/2016,11,34.37,45.0247,
14/02/2016,12,35,45.85,
14/02/2016,13,31.45,41.1995,
14/02/2016,14,27.68,36.2608,
14/02/2016,15,27.44,35.9464,
14/02/2016,16,29.91,39.1821,
14/02/2016,17,54.97,72.0107,
14/02/2016,18,54,70.74,
14/02/2016,19,35.92,47.0552,
14/02/2016,20,31.52,41.2912,
14/02/2016,21,31.53,41.3043,
14/02/2016,22,27.37,35.8547,
15/02/2016,23,30.8,40.348,
15/02/2016,0,33.04,43.2824,
15/02/2016,1,32.81,42.9811,
15/02/2016,2,28.13,36.8503,
15/02/2016,3,27.46,35.9726,
15/02/2016,4,27.46,35.9726,
15/02/2016,5,24.91,32.6321,
15/02/2016,6,31.59,41.3829,
15/02/2016,7,26.69,34.9639,
15/02/2016,8,31.45,41.1995,
15/02/2016,9,33.96,44.4876,
15/02/2016,10,32,41.92,
15/02/2016,11,30.52,39.9812,
15/02/2016,12,36,47.16,
15/02/2016,13,32.2,42.182,
15/02/2016,14,35.2,46.112,
15/02/2016,15,31,40.61,
15/02/2016,16,30.29,39.6799,
15/02/2016,17,52,68.12,
15/02/2016,18,75,98.25,
15/02/2016,19,53,69.43,
15/02/2016,20,35.94,47.0814,
15/02/2016,21,33,43.23,
15/02/2016,22,30.4,39.824,
16/02/2016,23,31.98,41.8938,
16/02/2016,0,31.91,41.8021,
16/02/2016,1,29.49,38.6319,
16/02/2016,2,27.83,36.4573,
16/02/2016,3,26.94,35.2914,
16/02/2016,4,18.13,23.7503,
16/02/2016,5,23.26,30.4706,
16/02/2016,6,32,41.92,
16/02/2016,7,32.07,42.0117,
16/02/2016,8,33.81,44.2911,
16/02/2016,9,44.94,58.8714,
16/02/2016,10,32.37,42.4047,
16/02/2016,11,27.44,35.9464,
16/02/2016,12,27.49,36.0119,
16/02/2016,13,27.62,36.1822,
16/02/2016,14,27.69,36.2739,
16/02/2016,15,28.58,37.4398,
16/02/2016,16,30.07,39.3917,
16/02/2016,17,42.31,55.4261,
16/02/2016,18,60.76,79.5956,
16/02/2016,19,39.82,52.1642,
16/02/2016,20,31.5,41.265,
16/02/2016,21,29.8,39.038,
16/02/2016,22,27.04,35.4224,
17/02/2016,23,28.59,37.4529,
17/02/2016,0,28.09,36.7979,
17/02/2016,1,28.5,37.335,
17/02/2016,2,27.26,35.7106,
17/02/2016,3,26.19,34.3089,
17/02/2016,4,22.16,29.0296,
17/02/2016,5,27.89,36.5359,
17/02/2016,6,32.6,42.706,
17/02/2016,7,33.75,44.2125,
17/02/2016,8,35.74,46.8194,
17/02/2016,9,36.6,47.946,
17/02/2016,10,33.71,44.1601,
17/02/2016,11,36.17,47.3827,
17/02/2016,12,35.31,46.2561,
17/02/2016,13,31.65,41.4615,
17/02/2016,14,30.09,39.4179,
17/02/2016,15,30.53,39.9943,
17/02/2016,16,31.29,40.9899,
17/02/2016,17,47.58,62.3298,
17/02/2016,18,70,91.7,
17/02/2016,19,46.64,61.0984,
17/02/2016,20,34.51,45.2081,
17/02/2016,21,31.25,40.9375,
17/02/2016,22,27.74,36.3394,
18/02/2016,23,28.82,37.7542,
18/02/2016,0,27.84,36.4704,
18/02/2016,1,28.07,36.7717,
18/02/2016,2,27.61,36.1691,
18/02/2016,3,26.99,35.3569,
18/02/2016,4,23.9,31.309,
18/02/2016,5,27.77,36.3787,
18/02/2016,6,32.92,43.1252,
18/02/2016,7,34.51,45.2081,
18/02/2016,8,37.5,49.125,
18/02/2016,9,40.9,53.579,
18/02/2016,10,34.57,45.2867,
18/02/2016,11,30.42,39.8502,
18/02/2016,12,28.83,37.7673,
18/02/2016,13,28.83,37.7673,
18/02/2016,14,28.23,36.9813,
18/02/2016,15,29.58,38.7498,
18/02/2016,16,30.89,40.4659,
18/02/2016,17,44.98,58.9238,
18/02/2016,18,74.94,98.1714,
18/02/2016,19,41.24,54.0244,
18/02/2016,20,34.57,45.2867,
18/02/2016,21,31.82,41.6842,
18/02/2016,22,27.52,36.0512,
19/02/2016,23,30.02,39.3262,
19/02/2016,0,32,41.92,
19/02/2016,1,28.5,37.335,
19/02/2016,2,28.09,36.7979,
19/02/2016,3,28.43,37.2433,
19/02/2016,4,28.09,36.7979,
19/02/2016,5,28.42,37.2302,
19/02/2016,6,34.09,44.6579,
19/02/2016,7,36.12,47.3172,
19/02/2016,8,53.8,70.478,
19/02/2016,9,42.99,56.3169,
19/02/2016,10,34.73,45.4963,
19/02/2016,11,28.69,37.5839,
19/02/2016,12,28.11,36.8241,
19/02/2016,13,26.8,35.108,
19/02/2016,14,26.09,34.1779,
19/02/2016,15,26.64,34.8984,
19/02/2016,16,27.99,36.6669,
19/02/2016,17,40.05,52.4655,
19/02/2016,18,51.05,66.8755,
19/02/2016,19,40.4,52.924,
19/02/2016,20,32.38,42.4178,
19/02/2016,21,31.66,41.4746,
19/02/2016,22,26.92,35.2652,
20/02/2016,23,33,43.23,
20/02/2016,0,32.93,43.1383,
20/02/2016,1,34.5,45.195,
20/02/2016,2,27.91,36.5621,
20/02/2016,3,23.25,30.4575,
20/02/2016,4,20.1,26.331,
20/02/2016,5,23.25,30.4575,
20/02/2016,6,26.78,35.0818,
20/02/2016,7,23.25,30.4575,
20/02/2016,8,34.02,44.5662,
20/02/2016,9,40,52.4,
20/02/2016,10,38.43,50.3433,
20/02/2016,11,35.98,47.1338,
20/02/2016,12,33,43.23,
20/02/2016,13,30.2,39.562,
20/02/2016,14,30.2,39.562,
20/02/2016,15,27.76,36.3656,
20/02/2016,16,27.85,36.4835,
20/02/2016,17,45.57,59.6967,
20/02/2016,18,64.5,84.495,
20/02/2016,19,40.17,52.6227,
20/02/2016,20,29.99,39.2869,
20/02/2016,21,31.84,41.7104,
20/02/2016,22,25.9,33.929,
21/02/2016,23,36.89,48.3259,
21/02/2016,0,31.42,41.1602,
21/02/2016,1,30.42,39.8502,
21/02/2016,2,29.2,38.252,
21/02/2016,3,26.65,34.9115,
21/02/2016,4,15.28,20.0168,
21/02/2016,5,22.38,29.3178,
21/02/2016,6,28.64,37.5184,
21/02/2016,7,13.12,17.1872,
21/02/2016,8,23.9,31.309,
21/02/2016,9,30.52,39.9812,
21/02/2016,10,30.58,40.0598,
21/02/2016,11,33.02,43.2562,
21/02/2016,12,37.51,49.1381,
21/02/2016,13,33.35,43.6885,
21/02/2016,14,30.03,39.3393,
21/02/2016,15,28.98,37.9638,
21/02/2016,16,31.01,40.6231,
21/02/2016,17,48.21,63.1551,
21/02/2016,18,60,78.6,
21/02/2016,19,40.79,53.4349,
21/02/2016,20,32.52,42.6012,
21/02/2016,21,32.58,42.6798,
21/02/2016,22,29.92,39.1952,
22/02/2016,23,27.5,36.025,
22/02/2016,0,25.87,33.8897,
22/02/2016,1,28,36.68,
22/02/2016,2,27,35.37,
22/02/2016,3,26.94,35.2914,
22/02/2016,4,20.89,27.3659,
22/02/2016,5,27.93,36.5883,
22/02/2016,6,33.75,44.2125,
22/02/2016,7,28.49,37.3219,
22/02/2016,8,37.9,49.649,
22/02/2016,9,35.46,46.4526,
22/02/2016,10,37.15,48.6665,
22/02/2016,11,33.35,43.6885,
22/02/2016,12,32.1,42.051,
22/02/2016,13,32.39,42.4309,
22/02/2016,14,32.02,41.9462,
22/02/2016,15,29.92,39.1952,
22/02/2016,16,32,41.92,
22/02/2016,17,49,64.19,
22/02/2016,18,70.1,91.831,
22/02/2016,19,49.09,64.3079,
22/02/2016,20,38.83,50.8673,
22/02/2016,21,37.01,48.4831,
22/02/2016,22,32.02,41.9462,
23/02/2016,23,28.9,37.859,
23/02/2016,0,27.49,36.0119,
23/02/2016,1,27.49,36.0119,
23/02/2016,2,26.92,35.2652,
23/02/2016,3,26.54,34.7674,
23/02/2016,4,24.93,32.6583,
23/02/2016,5,26.5,34.715,
23/02/2016,6,34.04,44.5924,
23/02/2016,7,32.42,42.4702,
23/02/2016,8,40,52.4,
23/02/2016,9,42.92,56.2252,
23/02/2016,10,37,48.47,
23/02/2016,11,31.8,41.658,
23/02/2016,12,30.41,39.8371,
23/02/2016,13,28.4,37.204,
23/02/2016,14,27.85,36.4835,
23/02/2016,15,27.99,36.6669,
23/02/2016,16,28.03,36.7193,
23/02/2016,17,39.49,51.7319,
23/02/2016,18,77.01,100.8831,
23/02/2016,19,65.3,85.543,
23/02/2016,20,39.49,51.7319,
23/02/2016,21,29.2,38.252,
23/02/2016,22,27.54,36.0774,
24/02/2016,23,28.75,37.6625,
24/02/2016,0,28.28,37.0468,
24/02/2016,1,27.93,36.5883,
24/02/2016,2,26.45,34.6495,
24/02/2016,3,26.09,34.1779,
24/02/2016,4,25.53,33.4443,
24/02/2016,5,26.49,34.7019,
24/02/2016,6,36.38,47.6578,
24/02/2016,7,34.05,44.6055,
24/02/2016,8,40.65,53.2515,
24/02/2016,9,44.97,58.9107,
24/02/2016,10,36.85,48.2735,
24/02/2016,11,30.5,39.955,
24/02/2016,12,28.4,37.204,
24/02/2016,13,28.51,37.3481,
24/02/2016,14,28.07,36.7717,
24/02/2016,15,28.28,37.0468,
24/02/2016,16,29,37.99,
24/02/2016,17,40.5,53.055,
24/02/2016,18,1.48,1.9388,
24/02/2016,19,62.72,82.1632,
24/02/2016,20,35.54,46.5574,
24/02/2016,21,34.04,44.5924,
24/02/2016,22,27.99,36.6669,
25/02/2016,23,28.66,37.5446,
25/02/2016,0,28.16,36.8896,
25/02/2016,1,28.16,36.8896,
25/02/2016,2,25.59,33.5229,
25/02/2016,3,25,32.75,
25/02/2016,4,21.83,28.5973,
25/02/2016,5,25.52,33.4312,
25/02/2016,6,36.02,47.1862,
25/02/2016,7,34.09,44.6579,
25/02/2016,8,40.6,53.186,
25/02/2016,9,42.48,55.6488,
25/02/2016,10,35.47,46.4657,
25/02/2016,11,30.04,39.3524,
25/02/2016,12,29.99,39.2869,
25/02/2016,13,30,39.3,
25/02/2016,14,29.52,38.6712,
25/02/2016,15,29.91,39.1821,
25/02/2016,16,31.6,41.396,
25/02/2016,17,59.4,77.814,
25/02/2016,18,2.6,3.406,
25/02/2016,19,1.22,1.5982,
25/02/2016,20,36.99,48.4569,
25/02/2016,21,36.1,47.291,
25/02/2016,22,28.55,37.4005,
26/02/2016,23,29,37.99,
26/02/2016,0,28.92,37.8852,
26/02/2016,1,28.33,37.1123,
26/02/2016,2,27.9,36.549,
26/02/2016,3,26.02,34.0862,
26/02/2016,4,25.52,33.4312,
26/02/2016,5,26.57,34.8067,
26/02/2016,6,31.47,41.2257,
26/02/2016,7,32.17,42.1427,
26/02/2016,8,44,57.64,
26/02/2016,9,43.91,57.5221,
26/02/2016,10,39.45,51.6795,
26/02/2016,11,40.01,52.4131,
26/02/2016,12,30.06,39.3786,
26/02/2016,13,29.58,38.7498,
26/02/2016,14,29.51,38.6581,
26/02/2016,15,29.08,38.0948,
26/02/2016,16,29.44,38.5664,
26/02/2016,17,34.94,45.7714,
26/02/2016,18,78.5,102.835,
26/02/2016,19,47.16,61.7796,
26/02/2016,20,33.43,43.7933,
26/02/2016,21,32,41.92,
26/02/2016,22,28.64,37.5184,
27/02/2016,23,36.03,47.1993,
27/02/2016,0,31.98,41.8938,
27/02/2016,1,31.1,40.741,
27/02/2016,2,27.99,36.6669,
27/02/2016,3,27.79,36.4049,
27/02/2016,4,26.56,34.7936,
27/02/2016,5,26.98,35.3438,
27/02/2016,6,26.79,35.0949,
27/02/2016,7,27.42,35.9202,
27/02/2016,8,33.46,43.8326,
27/02/2016,9,37.09,48.5879,
27/02/2016,10,37.71,49.4001,
27/02/2016,11,41.92,54.9152,
27/02/2016,12,31.5,41.265,
27/02/2016,13,29.01,38.0031,
27/02/2016,14,29,37.99,
27/02/2016,15,29.68,38.8808,
27/02/2016,16,30.09,39.4179,
27/02/2016,17,39.96,52.3476,
27/02/2016,18,66.95,87.7045,
27/02/2016,19,40.22,52.6882,
27/02/2016,20,32.1,42.051,
27/02/2016,21,28.67,37.5577,
27/02/2016,22,28.67,37.5577,
28/02/2016,23,39.88,52.2428,
28/02/2016,0,30.94,40.5314,
28/02/2016,1,30.26,39.6406,
28/02/2016,2,27.89,36.5359,
28/02/2016,3,26.94,35.2914,
28/02/2016,4,25.3,33.143,
28/02/2016,5,24.09,31.5579,
28/02/2016,6,27.48,35.9988,
28/02/2016,7,27.13,35.5403,
28/02/2016,8,29.5,38.645,
28/02/2016,9,32.05,41.9855,
28/02/2016,10,29.9,39.169,
28/02/2016,11,43,56.33,
28/02/2016,12,43,56.33,
28/02/2016,13,33,43.23,
28/02/2016,14,31,40.61,
28/02/2016,15,30.5,39.955,
28/02/2016,16,30.03,39.3393,
28/02/2016,17,39.12,51.2472,
28/02/2016,18,74.91,98.1321,
28/02/2016,19,45,58.95,
28/02/2016,20,36.52,47.8412,
28/02/2016,21,34.66,45.4046,
28/02/2016,22,30.09,39.4179,
29/02/2016,23,28.95,37.9245,
29/02/2016,0,28.68,37.5708,
29/02/2016,1,27.61,36.1691,
29/02/2016,2,26.99,35.3569,
29/02/2016,3,26.9,35.239,
29/02/2016,4,26.43,34.6233,
29/02/2016,5,26.98,35.3438,
29/02/2016,6,32.57,42.6667,
29/02/2016,7,34.99,45.8369,
29/02/2016,8,41,53.71,
29/02/2016,9,43.09,56.4479,
29/02/2016,10,35.7,46.767,
29/02/2016,11,29.5,38.645,
29/02/2016,12,28.6,37.466,
29/02/2016,13,27.95,36.6145,
29/02/2016,14,27.9,36.549,
29/02/2016,15,27.92,36.5752,
29/02/2016,16,30.5,39.955,
29/02/2016,17,39,51.09,
29/02/2016,18,75,98.25,
29/02/2016,19,45.99,60.2469,
29/02/2016,20,29.98,39.2738,
29/02/2016,21,27.71,36.3001,
29/02/2016,22,25.82,33.8242,
01/03/2016,23,32.53,42.6143,
01/03/2016,0,30.97,40.5707,
01/03/2016,1,32.43,42.4833,
01/03/2016,2,29.18,38.2258,
01/03/2016,3,25.1,32.881,
01/03/2016,4,21.01,27.5231,
01/03/2016,5,28.01,36.6931,
01/03/2016,6,32.21,42.1951,
01/03/2016,7,32.08,42.0248,
01/03/2016,8,33.68,44.1208,
01/03/2016,9,38.17,50.0027,
01/03/2016,10,39.94,52.3214,
01/03/2016,11,34,44.54,
01/03/2016,12,30.38,39.7978,
01/03/2016,13,28.72,37.6232,
01/03/2016,14,28.84,37.7804,
01/03/2016,15,33.04,43.2824,
01/03/2016,16,33.92,44.4352,
01/03/2016,17,35.13,46.0203,
01/03/2016,18,67.47,88.3857,
01/03/2016,19,44.91,58.8321,
01/03/2016,20,30.86,40.4266,
01/03/2016,21,32.04,41.9724,
01/03/2016,22,30,39.3,
02/03/2016,23,31,40.61,
02/03/2016,0,29.26,38.3306,
02/03/2016,1,28.75,37.6625,
02/03/2016,2,28.26,37.0206,
02/03/2016,3,26.52,34.7412,
02/03/2016,4,25.03,32.7893,
02/03/2016,5,29.93,39.2083,
02/03/2016,6,33.56,43.9636,
02/03/2016,7,33.99,44.5269,
02/03/2016,8,38.62,50.5922,
02/03/2016,9,42,55.02,
02/03/2016,10,36.13,47.3303,
02/03/2016,11,28.85,37.7935,
02/03/2016,12,28.06,36.7586,
02/03/2016,13,27.95,36.6145,
02/03/2016,14,27.67,36.2477,
02/03/2016,15,28.04,36.7324,
02/03/2016,16,30.59,40.0729,
02/03/2016,17,35,45.85,
02/03/2016,18,70,91.7,
02/03/2016,19,45,58.95,
02/03/2016,20,30.2,39.562,
02/03/2016,21,31.58,41.3698,
02/03/2016,22,28.14,36.8634,
03/03/2016,23,31.9,41.789,
03/03/2016,0,30.21,39.5751,
03/03/2016,1,29.5,38.645,
03/03/2016,2,28.41,37.2171,
03/03/2016,3,25.9,33.929,
03/03/2016,4,21.09,27.6279,
03/03/2016,5,29.27,38.3437,
03/03/2016,6,34.93,45.7583,
03/03/2016,7,30.07,39.3917,
03/03/2016,8,30.56,40.0336,
03/03/2016,9,30.58,40.0598,
03/03/2016,10,35.75,46.8325,
03/03/2016,11,35.02,45.8762,
03/03/2016,12,35.01,45.8631,
03/03/2016,13,34.94,45.7714,
03/03/2016,14,34.93,45.7583,
